SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.097645463,49,0,0.269040277,10700.0,11,0,2,0,2.0
0,0.365853837,63,1,1.145219419,4716.0,33,0,4,0,1.0
0,0.063588019,63,0,0.079692031,10000.0,4,0,2,0,1.0
0,0.0,50,0,0.0,,1,0,0,0,0.0
0,0.815901943,38,1,0.585255299,7500.0,9,0,4,0,4.0
0,0.075202927,34,0,5621.0,,8,0,2,0,0.0
0,0.9999999,49,0,0.0,2710.0,0,3,0,0,2.0
0,0.017499702,81,0,35.0,,10,0,0,0,
0,0.9999999,37,0,0.282190132,3323.0,5,3,1,3,2.0
0,0.024919003,51,0,0.332537081,18000.0,10,0,2,0,2.0
0,0.930901464,61,0,0.633346661,2500.0,6,0,1,0,0.0
0,0.342522001,62,0,2507.0,0.0,21,0,1,0,0.0
0,0.932191292,65,0,0.414116687,2450.0,13,0,0,0,0.0
0,1.00139972,30,0,0.425440172,5565.0,6,0,1,0,0.0
0,0.041835261,56,0,0.23980628,6400.0,9,0,1,0,0.0
0,0.070744105,35,0,0.0577566959999999,3583.0,5,0,0,0,0.0
0,0.0,47,0,2054.0,,4,0,2,0,2.0
0,0.005048054,67,1,0.431610942,2960.0,6,0,1,0,0.0
0,0.0,35,0,0.7630240309999999,5700.0,9,0,1,0,2.0
0,0.9999999,30,0,0.365406007,1797.0,2,0,0,0,0.0
0,0.049677019,46,0,0.383632327,16666.0,6,0,1,0,2.0
0,0.23998868,78,0,1861.0,,8,0,1,0,0.0
1,0.1470448919999999,48,0,0.08416181,5833.0,5,1,0,0,2.0
0,0.242702936,56,0,0.557639703,5117.0,12,0,1,0,1.0
0,0.004483418,73,0,0.000999833,6000.0,5,0,0,0,1.0
0,0.276348682,49,2,782.0,,3,0,0,0,
0,0.12159932,76,0,0.122709606,1800.0,6,0,0,0,0.0
0,0.042088924,63,0,0.430966849,13000.0,8,0,2,0,0.0
0,0.0,39,0,0.484648865,8500.0,17,0,2,0,4.0
0,0.2320384439999999,52,0,0.435122799,4600.0,14,0,1,0,0.0
0,0.0,68,0,0.272954403,1600.0,8,0,1,0,0.0
0,0.4467674129999999,46,0,0.323283691,8258.0,9,0,2,0,2.0
0,0.502497502,31,0,0.422315537,3333.0,10,0,1,0,0.0
1,0.473755047,54,3,0.15364106,6000.0,6,6,0,2,0.0
0,0.0016215779999999,76,0,3261.0,,5,0,2,0,1.0
0,0.121776655,28,0,0.475930972,1100.0,3,0,0,0,0.0
1,0.4510732679999999,51,0,0.2652507189999999,12523.0,11,0,2,0,3.0
0,0.101291734,65,0,0.406348679,12033.0,6,0,2,0,0.0
0,0.097954038,48,1,0.193453321,9500.0,13,0,2,0,0.0
0,0.003112007,75,0,18.0,,14,0,0,0,0.0
0,0.967379078,43,0,0.2646774189999999,6199.0,5,0,2,0,0.0
0,0.245629838,49,0,492.0,0.0,5,0,0,0,3.0
0,0.796339927,53,0,0.487155822,6500.0,11,0,2,0,2.0
0,0.000401683,79,0,0.115395601,3500.0,8,0,0,0,0.0
0,0.093465417,39,2,0.340665619,7000.0,16,0,1,0,4.0
0,0.009631325,72,1,378.0,1.0,5,1,2,0,0.0
0,0.007665815,88,0,3.0,,6,0,0,0,0.0
0,0.0,55,0,0.0,,7,0,0,0,
0,0.0,27,0,275.0,0.0,1,0,0,0,0.0
0,0.088260645,74,0,208.0,,7,0,1,0,0.0
0,0.887009383,34,0,0.153382838,12119.0,6,2,0,0,0.0
1,0.982502573,40,0,0.440711462,3541.0,6,0,1,0,0.0
0,0.910179641,53,0,207.0,,2,1,0,0,0.0
0,0.094044325,73,0,0.302914477,6278.0,5,0,1,0,0.0
0,0.263697619,57,2,0.32503888,4500.0,18,0,0,1,0.0
0,0.446547587,26,0,0.00599952,8333.0,2,0,0,0,0.0
0,0.011499042,51,0,0.594003748,1600.0,10,0,1,0,3.0
0,0.0922792619999999,60,0,1935.0,,10,0,1,0,1.0
0,0.214410878,33,0,0.2421263119999999,6000.0,6,0,1,0,2.0
0,1.360426382,46,1,0.579727633,5800.0,8,0,1,0,2.0
0,0.058545621,29,0,0.61535622,2708.0,21,0,4,0,0.0
0,0.421826928,38,0,0.364764696,5800.0,9,0,1,0,1.0
0,0.15084759,28,0,0.2461885939999999,1770.0,2,0,0,0,0.0
0,0.012526585,70,0,0.220395468,4500.0,13,0,0,0,0.0
0,0.659236332,73,4,2098.0,,12,0,1,0,0.0
0,0.9999999,42,0,0.432626949,2500.0,2,0,1,0,2.0
0,0.0,68,0,0.207803993,1101.0,2,0,0,0,0.0
0,0.1941431239999999,54,0,0.453626635,5045.0,12,0,2,0,0.0
0,0.156388315,67,0,0.035601073,4100.0,3,0,0,0,0.0
0,0.7562864570000001,61,0,3025.0,,9,0,2,0,1.0
0,0.044772514,57,0,0.4642201829999999,7084.0,14,0,2,0,0.0
0,0.7422707540000001,29,0,904.0,,9,0,0,0,0.0
0,0.9999999,32,0,0.396349768,3670.0,6,0,0,0,0.0
0,0.92375953,68,1,221.0,,5,0,0,0,0.0
0,0.018164574,58,0,0.005580098,4300.0,10,0,0,0,0.0
0,0.564553523,31,0,0.533081933,5833.0,12,0,2,0,1.0
0,0.67542147,60,0,0.5284538910000001,5833.0,8,0,2,0,0.0
0,0.0234353889999999,65,0,0.002039837,8333.0,5,0,0,0,0.0
0,0.029920395,66,0,0.172154922,5860.0,5,0,1,0,0.0
0,0.9999999,56,0,254.0,,2,0,0,0,
1,0.781885397,44,1,0.608878224,5000.0,10,2,1,1,0.0
0,0.644550406,38,0,6424.0,,10,0,4,0,0.0
0,0.0,39,0,0.0,6741.0,1,0,0,0,0.0
0,0.506618417,38,0,159.0,,4,0,0,0,
0,0.961940945,54,3,1.567576677,2966.0,5,2,1,3,0.0
0,0.231984481,57,1,1512.0,,24,0,0,0,0.0
1,0.694050992,40,0,0.588560286,3076.0,10,0,2,0,0.0
0,0.06312237,40,0,45.0,,6,0,0,0,0.0
0,0.8962841490000001,48,0,3907.0,,12,0,2,0,0.0
0,0.848903306,45,0,0.450768105,6834.0,14,0,2,0,0.0
0,0.013499518,74,0,0.121068249,6739.0,8,0,1,0,0.0
0,0.0,62,0,0.533948393,6936.0,14,0,2,0,1.0
0,0.026891676,39,0,0.327715782,4390.0,9,1,1,0,3.0
0,0.000123965,65,0,1301.0,,9,0,1,0,0.0
1,0.0,71,1,0.141428991,3400.0,9,2,0,0,0.0
0,0.499807707,38,0,0.288719785,6701.0,8,0,2,0,2.0
1,1.142476698,52,0,918.0,,3,0,1,1,0.0
0,0.354989857,39,0,0.149197629,6916.0,7,0,0,0,1.0
1,0.9999999,56,0,0.183962264,3391.0,1,2,0,0,0.0
0,0.287098011,52,0,0.495340409,7725.0,10,0,2,0,1.0
0,0.167004325,70,0,0.334580022,6416.0,23,0,1,0,0.0
0,0.00012371,65,0,0.119484458,6594.0,9,0,1,0,0.0
0,0.388418812,49,0,0.237507398,11826.0,9,0,1,0,1.0
0,0.031278557,73,0,0.399403613,5700.0,9,0,1,0,0.0
0,0.0,38,0,0.6370933670000001,7100.0,10,0,1,0,0.0
0,0.9999999,38,98,12.0,,0,98,0,98,0.0
0,0.4665815889999999,38,1,0.161788784,9771.0,8,0,0,0,3.0
0,0.005048644,61,0,0.1860813919999999,10000.0,25,0,2,0,0.0
0,0.040412707,49,0,0.256435891,4000.0,14,0,0,0,2.0
0,0.034249144,31,0,0.059350504,6250.0,4,0,0,0,0.0
0,0.031034246,56,0,0.199175052,16000.0,9,0,2,0,2.0
0,0.055948367,54,0,4196.0,,9,0,2,0,2.0
0,0.9999999,61,0,0.0,1500.0,1,0,0,0,1.0
0,0.9999999,34,0,0.058945908,4325.0,2,0,0,0,0.0
0,0.1696856219999999,48,0,2198.0,,5,0,1,0,0.0
0,0.033256736,54,0,0.227267705,9050.0,15,0,2,0,0.0
0,0.0,49,0,0.322343896,8583.0,18,0,1,0,1.0
0,0.210299525,57,0,2198.0,,11,0,1,0,1.0
0,0.064225917,59,0,0.169297951,5953.0,11,0,0,0,2.0
0,0.014710953,51,0,845.0,,4,0,1,0,0.0
0,0.008871614,72,0,0.002829612,13075.0,17,0,0,0,1.0
0,0.030438782,52,0,1439.0,,5,0,1,0,0.0
0,0.414606831,37,0,0.053429852,2900.0,2,0,0,0,2.0
0,0.0,64,0,1061.0,,8,0,2,0,
0,0.030499365,78,0,0.274817883,7000.0,5,0,1,0,1.0
0,0.5154991839999999,49,0,0.268448013,7222.0,4,0,1,0,1.0
0,0.0276233,55,0,0.244062046,8251.0,11,0,2,0,2.0
0,0.000315756,29,0,0.130573885,5000.0,3,0,1,0,2.0
0,0.019555929,68,0,0.40328119,2620.0,18,0,1,0,1.0
0,0.277725369,33,0,0.3456764579999999,9667.0,10,0,1,0,1.0
0,0.222120469,49,0,0.25234662,7350.0,7,1,1,0,3.0
0,7.240000000000001e-05,63,0,3290.0,,15,0,1,0,0.0
0,0.016029075,65,0,0.348258706,2411.0,11,0,0,0,0.0
0,0.089276091,83,0,45.0,,3,0,0,0,0.0
0,0.06331466,35,0,2343.0,,6,0,2,0,0.0
0,0.077491077,66,0,0.02159784,10000.0,5,0,0,0,0.0
0,0.039392122,52,0,0.163680982,4074.0,3,0,1,0,1.0
0,0.0,70,0,1060.0,0.0,9,1,1,1,0.0
1,0.2465297719999999,56,0,0.51465576,4400.0,8,1,2,0,0.0
0,0.060994917,28,1,21.0,,4,0,0,0,0.0
0,0.038641204,57,0,0.300284181,9500.0,18,0,1,1,0.0
0,0.00209979,38,0,1.768901569,700.0,3,0,1,0,1.0
0,0.238652006,29,0,0.561154723,3948.0,22,0,2,0,0.0
0,0.069596477,66,0,0.180364567,9380.0,13,0,0,0,1.0
0,0.089632075,57,0,0.292260784,11150.0,18,0,2,0,1.0
0,0.016720626,58,0,0.269771715,14148.0,4,0,2,0,3.0
0,0.23784933,73,3,0.661387089,4166.0,19,0,1,0,1.0
0,0.029095388,67,0,0.0284900279999999,4562.0,16,0,0,0,0.0
0,0.0,77,0,0.331586737,25000.0,16,0,3,0,2.0
0,0.207037867,35,0,1.3566404630000002,2416.0,8,0,2,0,2.0
1,1.022995401,30,0,0.612690504,6823.0,14,7,2,1,0.0
0,0.0718724509999999,40,0,0.027314112,5271.0,4,0,0,1,0.0
0,0.9999999,33,1,0.562812396,3000.0,8,5,1,0,0.0
1,0.976047904,50,2,0.130284609,7237.0,3,3,1,1,1.0
0,0.9999999,41,0,1851.0,,4,0,2,1,0.0
0,0.9999999,33,0,0.0,400.0,0,0,0,0,1.0
0,0.0,57,0,673.0,,9,0,0,0,1.0
0,0.062240866,54,0,0.299470053,10000.0,7,0,1,0,2.0
0,0.426467915,27,0,1.336283186,451.0,5,0,0,0,0.0
0,0.059145958,62,0,0.315203341,10056.0,11,0,5,0,0.0
0,0.1854568969999999,54,1,0.134700822,10578.0,10,0,1,0,1.0
0,0.17216531,59,1,0.271292198,18750.0,8,0,2,0,2.0
0,0.56578986,46,0,0.448768297,2800.0,4,0,0,0,4.0
0,0.432076496,43,0,0.616851087,7500.0,14,0,1,0,3.0
0,0.51176651,55,0,0.7114005290000001,5297.0,12,0,2,0,0.0
0,0.1046472869999999,46,0,0.159337098,10800.0,8,0,1,0,6.0
0,0.260454984,71,0,0.121713729,5134.0,4,0,0,0,0.0
0,0.562114779,50,1,0.1610569359999999,6357.0,4,0,1,1,0.0
0,0.952039643,52,0,0.3604584529999999,6979.0,12,0,2,0,1.0
0,0.057387692,52,0,0.225352113,2200.0,4,0,1,0,0.0
1,0.92094682,30,0,0.61770428,3083.0,10,0,0,0,0.0
0,0.061096945,57,0,1573.0,,10,0,2,0,
0,0.227954528,49,1,0.336265494,2500.0,5,0,0,0,0.0
0,0.102544948,57,0,1.249935914,3900.0,13,0,2,0,0.0
0,0.417597067,23,0,0.249796583,1228.0,3,0,0,0,0.0
0,0.029557182,68,0,2989.0,,7,0,1,0,1.0
0,0.627163782,40,1,0.123909884,5503.0,3,0,0,0,3.0
0,0.004077078,87,0,359.0,,6,0,0,0,0.0
0,0.040602748,60,0,0.4272338879999999,11000.0,8,0,2,0,0.0
0,0.045614506,54,0,0.261227288,5833.0,8,0,2,0,0.0
0,0.88495362,55,2,1.096908573,4560.0,12,3,3,2,0.0
0,0.8998150429999999,35,1,0.143671242,12458.0,12,0,2,0,0.0
0,0.437003773,31,0,0.377599244,2115.0,6,0,0,0,1.0
0,0.439093085,36,0,0.075624501,8766.0,6,0,0,0,2.0
0,0.992230855,35,0,0.7161319070000001,2243.0,7,0,2,0,2.0
0,0.288207039,26,0,607.0,,5,0,0,0,
0,0.006839033,83,0,42.0,,10,0,0,0,
0,0.147591654,66,0,1951.0,,13,0,1,0,2.0
0,0.011166201,74,0,0.005838198,1198.0,7,0,0,0,0.0
0,0.2325178319999999,49,0,0.684071575,3408.0,4,0,2,0,0.0
0,0.856761937,38,0,861.5,1.0,5,0,2,0,2.0
0,0.4446310579999999,55,0,0.170782922,10000.0,12,0,0,0,7.0
0,0.0,48,0,0.340588988,9371.0,9,0,2,0,4.0
0,0.0173697269999999,64,0,0.001272612,11000.0,4,0,0,0,0.0
0,0.374469538,94,0,230.0,,4,0,0,0,0.0
0,0.997100145,42,2,0.197553658,8665.0,6,0,2,0,1.0
0,0.26184921,49,0,0.038373237,3048.0,2,0,0,0,1.0
0,0.99856528,43,0,2.744989634,1446.0,6,0,1,0,2.0
0,0.041064842,26,0,0.666260658,820.0,5,0,0,0,0.0
0,0.08299726,45,0,0.413998807,5028.0,18,0,1,0,1.0
0,0.361152866,28,0,0.0614965159999999,3300.0,8,0,0,0,0.0
0,0.03067643,75,0,29.0,,4,0,0,0,0.0
0,0.000833306,50,1,0.972055888,500.0,7,0,0,0,0.0
0,0.066182196,64,0,0.052591072,3897.0,10,0,0,0,0.0
0,0.141371726,26,1,0.262993468,3520.0,12,0,0,0,0.0
0,0.8566985109999999,41,1,0.148779771,3400.0,8,0,0,1,2.0
0,0.041516622,48,0,0.403807837,4516.0,13,0,1,0,2.0
0,0.0,88,0,0.0,2550.0,2,0,0,0,0.0
0,0.860797645,44,0,2735.0,,6,0,2,0,0.0
1,0.406654055,55,1,4239.0,,12,0,2,1,0.0
0,0.0,78,0,0.215397831,9312.0,8,0,1,0,0.0
0,0.00474441,72,0,5.0,,4,0,0,0,0.0
0,0.1185452,36,0,0.378826531,3919.0,8,0,1,0,1.0
1,0.622289402,60,2,0.6316481420000001,8366.0,13,2,1,1,0.0
0,0.9999999,35,0,0.0255897639999999,2500.0,1,1,0,0,1.0
0,0.717336537,45,0,2352.0,,6,0,3,0,0.0
0,0.007054549,45,0,683.0,,7,0,1,0,0.0
0,0.430740859,69,0,0.17252519,13000.0,10,0,1,0,0.0
0,0.7039180629999999,52,0,0.316357819,7500.0,8,0,1,0,0.0
0,0.055198973,75,0,0.31233672,3444.0,7,0,1,0,0.0
0,0.343559159,49,0,0.272513441,8927.0,7,0,2,0,1.0
0,0.258414887,60,0,3414.0,,15,0,4,0,0.0
0,0.701573322,31,0,458.0,,3,0,0,0,0.0
0,0.518651241,53,0,0.207738542,5323.0,8,0,0,0,0.0
0,0.457918069,56,0,0.539335416,7041.0,10,0,2,0,0.0
1,0.435295387,38,0,0.124606554,5400.0,18,0,0,0,2.0
1,0.9999999,36,3,1848.0,,4,1,1,2,0.0
0,0.074799077,77,0,995.0,,6,0,1,0,0.0
1,1.034430714,40,3,0.433426629,2500.0,7,1,0,0,0.0
0,0.224512885,40,1,4452.0,,8,0,1,0,0.0
0,0.099110788,37,0,0.4214578539999999,10000.0,11,0,2,0,2.0
0,0.014356117,62,0,0.3323572469999999,5463.0,10,0,1,0,0.0
0,0.615223049,58,0,0.484566104,3433.0,14,0,1,0,0.0
0,0.023922157,66,0,21.0,,6,0,0,0,0.0
0,0.773211878,36,1,0.280620805,4767.0,8,0,0,0,0.0
0,0.087638778,66,0,0.258186739,3694.0,5,0,0,0,1.0
0,0.9999999,45,0,0.2026921069999999,7651.0,2,0,1,0,0.0
0,0.000103969,58,0,0.40209965,6000.0,16,0,2,0,1.0
0,0.058741376,68,0,0.493638677,22400.0,15,0,2,0,1.0
1,0.075351938,67,0,0.333730429,5875.0,7,0,1,0,0.0
0,0.0234449129999999,60,0,737.0,,24,0,0,0,
0,0.855606474,35,0,0.180920773,11750.0,10,0,0,0,1.0
0,0.026827109,67,0,0.09631728,6000.0,18,0,1,0,1.0
0,0.072613379,49,0,0.167497414,10632.0,10,0,2,0,0.0
0,0.082265249,23,0,0.012267151,2200.0,3,0,0,0,0.0
0,0.010032999,69,0,0.001999,4001.0,3,0,0,0,0.0
1,0.9999999,51,1,0.11059044,3200.0,6,2,0,1,0.0
0,0.015022816,75,0,0.3484408989999999,8273.0,14,0,2,0,0.0
0,0.99640036,60,0,0.341454545,10999.0,13,0,1,0,0.0
0,0.13031487,46,0,0.106578684,5000.0,4,0,0,0,2.0
0,0.6164916979999999,48,0,0.81310747,3600.0,12,0,1,1,2.0
0,0.020651725,44,0,0.294870513,10000.0,7,0,1,0,1.0
0,0.007973474,55,0,0.171767029,9116.0,7,0,1,0,0.0
0,0.673097183,68,0,0.607735925,4937.0,6,0,1,0,0.0
0,0.5194473789999999,61,0,0.68149817,3550.0,9,0,1,0,1.0
0,0.3478491429999999,34,0,0.04949604,16667.0,9,0,0,0,0.0
0,0.3513904379999999,60,0,0.626081171,6011.0,11,0,1,0,0.0
0,0.025119352,60,1,0.1905608389999999,11250.0,22,0,1,0,0.0
0,0.505592777,64,4,0.7131346470000001,10300.0,10,0,2,0,0.0
0,0.412602705,66,0,1631.0,,11,0,1,0,1.0
0,0.9999999,36,0,0.081669419,6660.0,3,0,0,0,0.0
0,0.284543091,44,0,0.38861629,4075.0,6,0,1,0,0.0
0,0.059022738,39,1,0.6111944029999999,2000.0,5,0,1,0,2.0
0,0.9999999,47,0,0.326684505,4110.0,2,0,1,2,4.0
0,0.007390064,94,0,3.929999999999999e-05,203500.0,5,0,0,0,0.0
0,0.9999999,73,0,0.305993691,1901.0,4,0,0,0,1.0
0,0.394789471,35,1,0.393214227,6100.0,9,1,2,0,1.0
0,0.100546528,40,0,0.480258014,5115.0,20,0,2,0,0.0
0,0.9999999,45,0,0.468761157,2800.0,6,0,1,0,2.0
0,0.004151215,48,1,1.19201995,400.0,8,0,0,0,3.0
0,0.017997,24,0,0.00365408,820.0,2,0,0,0,0.0
0,0.038592282,56,0,0.233554617,3313.0,6,0,0,0,1.0
0,0.308882799,52,1,0.112865538,14122.0,10,0,1,2,0.0
0,0.0689891879999999,43,0,2735.0,,9,0,2,0,0.0
0,0.0,57,0,0.334677419,3471.0,6,0,1,0,0.0
0,0.9999999,66,1,0.00989011,4549.0,1,1,0,0,0.0
0,0.044177802,90,0,13.0,,4,0,0,0,
0,0.446570375,46,0,3407.0,,12,0,1,0,0.0
0,0.016678245,55,0,0.274917088,11457.0,29,0,3,0,4.0
0,0.807899013,40,2,0.1397720459999999,3333.0,6,0,0,0,0.0
0,0.00899907,57,0,0.155256316,15000.0,13,0,2,0,0.0
0,0.018573086,42,0,0.210842035,4500.0,10,0,1,0,0.0
0,0.0478283179999999,64,1,0.2821941289999999,4666.0,9,0,1,0,0.0
0,0.065250712,27,0,0.340440165,1453.0,7,0,0,0,0.0
0,0.045946295,79,0,31.0,,2,0,0,0,
0,0.136646082,55,0,0.106223444,4000.0,7,0,0,0,1.0
0,0.9999999,55,0,0.08575872,4500.0,1,0,0,0,0.0
1,0.161265247,39,0,0.848768904,8000.0,18,0,4,0,2.0
0,0.031927811,88,0,40.0,,2,0,0,0,0.0
0,0.031039321,81,0,0.0118369139999999,2280.0,3,0,0,0,0.0
0,0.7582417579999999,76,3,0.192207369,6133.0,14,3,0,1,0.0
0,0.009719394,37,0,0.326819792,8750.0,7,0,2,0,1.0
0,0.508900268,35,0,0.438223938,3625.0,7,0,1,0,0.0
0,0.5289286679999999,62,0,0.894819193,5751.0,8,0,2,0,1.0
0,0.2323690169999999,46,0,0.39172974,5416.0,4,0,1,0,0.0
0,0.306917487,48,0,0.374068554,7380.0,10,0,1,0,0.0
0,0.006238744,73,0,1177.0,0.0,10,0,1,0,1.0
0,0.087912088,75,0,0.119510439,4166.0,3,0,0,0,1.0
0,0.877457285,52,0,0.250795382,11000.0,9,0,1,0,0.0
0,0.201354655,62,0,150.0,,5,0,0,0,0.0
0,0.459285242,63,0,0.172974768,9035.0,4,0,0,0,0.0
0,0.517245072,57,0,0.542076378,8745.0,16,0,1,0,3.0
1,1.201451906,57,2,1906.0,,9,4,1,1,0.0
0,0.217992765,42,0,0.421399702,4700.0,8,0,1,0,3.0
0,0.3592208529999999,47,0,0.318995867,6532.0,15,0,1,0,2.0
0,0.877915783,58,1,0.353429714,3250.0,9,0,1,1,0.0
0,0.04153241,41,0,0.035539216,15503.0,6,0,0,0,0.0
0,0.030986557,32,0,0.078357201,3700.0,5,0,0,0,3.0
0,0.221483095,48,0,0.44617758,5833.0,19,0,2,0,2.0
0,0.2335519539999999,63,0,0.060777749,3882.0,5,0,0,0,0.0
0,0.352516528,54,0,2638.0,,9,0,2,0,0.0
0,0.580252057,56,0,0.311493527,6333.0,8,0,1,0,0.0
0,0.4839258039999999,50,0,0.3784033229999999,4333.0,6,0,1,0,0.0
0,0.061358773,39,0,0.8076410479999999,2250.0,5,0,1,0,2.0
0,0.1963351239999999,52,0,0.354529094,5000.0,8,0,1,0,0.0
0,0.499619218,34,0,0.271380111,5600.0,10,0,0,0,0.0
0,0.0,43,0,2.170207448,4000.0,9,0,3,0,1.0
0,0.8058386240000001,70,0,0.8927521190000001,5780.0,10,0,2,0,1.0
0,0.1833824889999999,58,0,1875.0,,10,0,1,0,0.0
0,0.3128285939999999,38,0,0.286281429,6800.0,10,0,1,0,3.0
0,0.0,27,0,2.007936508,251.0,3,0,0,0,1.0
0,0.01383922,73,0,0.226804124,3200.0,8,0,1,0,1.0
0,0.032723415,81,0,0.337832771,5333.0,19,0,2,0,0.0
0,0.183645098,43,0,0.543787676,11943.0,13,0,2,0,4.0
0,0.126834927,49,0,0.724545909,6000.0,15,0,2,0,0.0
0,0.105948561,31,0,68.0,,2,0,0,0,0.0
0,0.0,28,0,0.57467635,3166.0,3,0,1,0,0.0
0,0.305619427,55,2,0.325650369,11800.0,15,0,2,0,2.0
0,0.8911108240000001,30,0,0.39347079,2909.0,9,0,0,0,0.0
0,0.802013972,50,0,0.369595906,11333.0,9,0,1,0,3.0
0,0.080608872,62,1,2462.0,,6,0,1,0,0.0
0,0.7177973670000001,34,0,0.525868307,5527.0,9,0,1,0,0.0
1,0.218611666,34,0,0.488677581,10200.0,16,0,3,0,1.0
0,0.3757447439999999,61,0,0.259580838,3339.0,13,0,2,0,0.0
0,0.4331924029999999,42,1,2124.0,,9,0,1,0,0.0
0,0.307218697,55,0,0.329744787,13282.0,24,0,2,0,1.0
0,0.364319476,46,0,0.356173034,9500.0,7,0,2,0,0.0
0,0.034699133,68,0,0.1867033239999999,4000.0,7,0,1,0,0.0
0,0.0785804,56,0,0.035982009,2000.0,8,1,0,0,2.0
0,0.476356933,36,0,0.683967705,1733.0,7,0,0,0,3.0
0,0.020420216,74,0,0.082518077,11754.0,19,0,1,0,1.0
0,0.5722035010000001,63,0,0.2252999889999999,8916.0,9,0,1,0,0.0
0,0.0,65,0,4803.0,,8,0,1,0,0.0
0,0.9999999,33,0,13.0,,0,0,0,1,0.0
0,0.034126939,66,0,0.219973174,8200.0,17,0,1,0,0.0
0,0.063971843,77,0,1565.0,,19,0,1,0,0.0
0,0.0005968519999999,53,0,0.008658009,9932.0,9,0,0,0,0.0
0,0.9999999,79,0,0.07613247,2626.0,1,0,0,0,0.0
0,0.830387282,54,0,0.471987721,5211.0,8,0,1,0,2.0
0,0.0,30,0,0.641474079,1600.0,6,0,1,0,0.0
0,0.004285592,38,0,0.207463403,16667.0,6,0,1,0,1.0
0,0.752642102,48,0,0.37416876,6766.0,5,0,2,0,0.0
0,1.026929743,30,0,0.318780203,6000.0,7,0,1,0,0.0
1,0.971434849,44,7,0.797264682,8700.0,16,0,1,2,0.0
0,0.015945165,45,0,0.106444678,20000.0,6,0,1,0,1.0
0,0.73076203,68,0,3618.0,,11,0,1,0,1.0
0,0.02430968,68,0,1838.0,,13,0,1,0,1.0
0,0.016471224,63,0,0.194277803,6500.0,12,0,2,0,0.0
0,0.0,35,0,0.0062968519999999,3334.0,4,0,0,0,0.0
0,0.008353906,84,0,753.0,,6,0,1,0,0.0
0,0.036200615,70,0,0.037122302,10424.0,7,0,0,0,0.0
0,0.568847926,49,0,0.1633074119999999,6300.0,5,0,1,0,0.0
1,1.170921199,22,1,31.0,,2,0,0,1,
0,0.010392147,52,0,0.002360783,7200.0,13,0,0,0,0.0
0,0.7096572590000001,44,0,0.414859252,6500.0,6,0,2,0,0.0
0,0.120690405,62,0,4626.0,,7,0,2,0,0.0
1,1.0179289740000002,63,1,0.466042155,5550.0,7,0,1,0,0.0
0,0.031322486,63,0,54.0,,7,0,0,0,
0,0.028169014,79,0,0.105578884,5000.0,12,0,2,0,0.0
0,0.310698673,56,0,0.946982842,5186.0,11,0,2,0,1.0
0,0.007348785,69,0,0.3068,7499.0,7,0,1,0,0.0
0,0.612748951,76,0,0.5451137220000001,4000.0,7,0,1,0,0.0
0,0.033997044,57,0,8078.0,,10,0,3,0,
0,0.089535259,65,0,2820.0,,16,0,1,0,0.0
0,0.024305372,63,0,2609.0,,10,0,2,0,0.0
0,0.003921499,80,0,0.001333037,4500.0,4,0,0,0,0.0
0,0.5860798629999999,48,0,0.1047120419999999,2864.0,5,0,0,0,3.0
0,0.0298474689999999,72,0,52.0,,7,0,0,0,1.0
1,0.323280507,60,0,0.566333383,6700.0,9,0,2,0,1.0
0,0.389743346,28,1,0.117529438,4500.0,3,0,0,0,0.0
0,0.899874198,54,0,0.566534333,6800.0,14,0,2,0,4.0
0,0.096506839,53,0,0.207320714,16746.0,11,0,2,0,2.0
0,0.461281367,40,0,4288.0,,11,0,2,0,2.0
0,0.183996427,30,1,0.149640041,5833.0,7,0,0,0,0.0
0,0.130816506,78,0,1298.0,,12,0,3,0,0.0
0,0.051592604,60,1,0.124886384,5500.0,10,0,0,0,0.0
0,0.020095221,79,0,0.009703645,3812.0,9,0,0,0,0.0
0,0.246876562,30,0,3.492666416,2658.0,6,0,1,0,1.0
0,0.0,49,1,0.0,1200.0,3,0,0,0,2.0
0,0.5127567710000001,32,0,0.40906729,7697.0,7,0,2,0,3.0
0,0.449859419,26,0,0.283827205,2800.0,2,0,1,0,2.0
0,0.03763657,41,0,0.2978833919999999,7700.0,5,0,1,0,0.0
0,0.001499925,74,0,0.0,,1,0,0,0,0.0
0,0.727757533,33,0,0.696856686,1876.0,4,0,0,0,1.0
0,0.068889756,75,0,0.138227163,17000.0,8,0,1,0,2.0
0,0.565714854,48,2,0.222316504,4713.0,9,0,0,0,1.0
0,0.408235615,54,1,0.350216594,3000.0,6,0,0,0,0.0
0,0.011566413,65,0,0.086203066,4500.0,13,0,1,0,1.0
0,0.007439881,71,0,0.25088574,4515.0,9,0,1,0,0.0
0,0.978469083,39,3,0.500466604,7500.0,14,0,2,0,2.0
0,0.403697808,47,0,0.14144,6249.0,8,0,0,0,0.0
0,0.004746414,65,0,0.4125899939999999,5416.0,13,0,1,0,4.0
0,0.024939486,60,0,0.0864618,12918.0,6,0,0,0,0.0
0,0.022118019,69,0,1205.0,,19,0,0,0,0.0
